1
1.1407e-07
9.4839e-08
1.5985e-07
9.3515e-08
1.8073e-08
2.8008e-07
5.3785e-08
1.9514e-07
8.8751e-08
6.2204e-08
5.2537e-08
1.8727e-07
7.5273e-08
7.2877e-08
3.2405e-08
8.9492e-08
4.9991e-08
8.8773e-08
1.3464e-07
8.2038e-08
3.9174e-08
1.9829e-08
9.265e-08
5.6666e-08
8.9406e-08
1.2784e-08
1.5216e-07
1.6013e-08
8.6325e-08
9.4819e-08
2.4903e-08
8.8392e-08
1.8378e-07
4.2841e-08
8.3749e-08
