1
6.5302e-07
2.6655e-07
6.1932e-07
3.5306e-07
9.5673e-07
9.0323e-08
4.6102e-07
1.6693e-07
5.4738e-07
1.5793e-06
1.6148e-06
5.1892e-08
2.6948e-07
5.881e-07
6.1917e-07
3.8431e-07
9.945e-08
1.0416e-07
3.8435e-07
5.888e-07
1.2348e-08
5.9027e-07
1.8326e-07
1.6954e-08
1.8829e-07
5.4335e-07
1.7379e-07
5.8787e-07
2.0175e-08
4.2266e-07
5.6841e-07
5.8944e-07
1.0316e-07
3.5787e-07
2.8612e-07
1.1907e-07
2.959e-07
1.937e-09
1.6202e-08
6.8761e-09
2.2227e-07
1.4855e-07
2.7988e-07
1.5322e-08
1.2033e-07
3.0041e-07
2.9886e-07
1.0324e-08
3.1296e-07
1.1227e-07
5.7468e-09
1.1174e-07
1.5998e-08
2.7293e-08
7.1154e-08
1.2263e-07
2.2499e-07
2.9806e-07
2.5441e-07
2.9789e-07
7.8107e-08
1.9026e-07
3.1064e-07
2.6588e-07
3.2719e-07
2.4485e-07
2.9281e-07
3.0237e-07
3.3126e-07
1.7135e-07
2.1659e-07
2.9361e-07
2.043e-07
1.5859e-07
3.2859e-07
3.6914e-07
2.5207e-07
2.7248e-07
6.3833e-08
1.0466e-08
2.9635e-07
2.5067e-07
8.5119e-08
