0.112
0.67719
0.29129
0.010142
0.014323
0.011393
0.0064718
0.015322
0.022296
0.0054237
0.035068
0.016586
0.039994
0.015849
0.019852
0.021018
0.027916
0.019314
0.0012905
0.0092931
0.029914
0.000559
0.016405
0.038733
0.0094607
0.0052748
0.023193
0.017597
0.011852
0.008663
0.0062354
0.011842
0.012768
0.0048891
0.011916
0.011818
