9.316510397910439112e-01
9.573862407649873507e-01
9.207260828008196896e-01
9.314845235477486884e-01
9.622521170017563907e-01
8.690090284572236090e-01
9.483792076565616957e-01
9.565207890068280205e-01
9.683321124985094785e-01
9.689990766285043744e-01
9.409404292617014054e-01
9.512224533478037536e-01
9.235429994171278079e-01
9.629243693154773132e-01
9.038320722479863401e-01
8.496252479803592106e-01
9.488265161958746585e-01
9.241076352572026309e-01
8.724206306901771679e-01
9.400347742859415101e-01
9.585686696060926604e-01
9.258720991020756852e-01
9.564172133118109542e-01
9.401861962760744706e-01
9.724953628176190579e-01
9.461547645443536547e-01
9.531990351889103597e-01
9.628005093706185624e-01
8.504139224198410396e-01
9.482372631462132606e-01
8.696595663420307876e-01
9.018863254936233531e-01
9.486826285322993435e-01
9.710242714603962710e-01
9.725855685774530413e-01
